Air Date;Directed By;Episode;Episode Synopsis;Episode Title;Label - Filter Part 2;link;rating;runtime;Season;Written By;Filter - Chandler;Filter - Guests;Filter - Joey;Filter - Monica;Filter - Phoebe;Filter - Rachel;Filter - Ross;Average - Chandler;Average - Joey;Average - Monica;Average - Phoebe;Average - Rachel;Average - Ross;Ben Geller;Carol Willick;Chandler Bing;Charlie Wheeler;Emily Waltham;Frank Buffay Jr.;Gunther;Imdb Rating;Jack Geller;Janice Litman Goralnik;Joey Tribbiani;Judy Geller;Mike Hannigan;Monica Geller;Phoebe Buffay;Rachel Green;Richard Burke;Ross Geller;Susan Bunch;Us Views Millions
4/1/2001;Gary Halvorson;11;"Chandler and Rachel can't stop eating someone else's cheesecakes, which are mistakenly delivered to Chandler's apartment. Monica is upset that she wasn't invited to her cousin's wedding, but the rest of her family was. Phoebe chews out Joey for cancelling their plans together so he can go on a date; then she does the same to him when her old flame David (Scientist Guy) shows up in town for a day.";The One with All the Cheesecakes;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTgw2_OcPCwwEAACdb;TV-PG;21 min;7;Shana Goldberg-Meehan;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,146178232;0;0;0;0;8,6;0;0;0,169425854;0;0;0,112011272;0,200774921;0,140542445;0;0,119408242;0;24,37
11/1/2001;Kevin S. Bright;12;"After watching for a comet on the roof of their building, the gang goes their separate ways; but all end up staying up all night. Joey and Ross get stuck on the roof and spend the night trying to get down. Rachel and Tag spend the night trying to find some important documents that were supposed to get sent earlier that day. Phoebe is kept awake by the smoke alarm that won't die. Monica and Chandler can't get to sleep and spend the night reading, talking, coupling, and cleaning.";The One Where They're Up All Night;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTWwdvX6XCPQEAACmP;TV-PG;21 min;7;Zachary Rosenblatt;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,127775261;0;0;0;0;8,7;0;0;0,139102855;0;0;0,107838695;0,096511101;0,217036701;0;0,195287721;0;22,86
1/2/2001;Stephen Prime;13;"Rachel breaks Joey's chair (Rosita) so she buys him a new one; meanwhile Chandler thinks he broke it, so he replaces it with his own identical chair. Joey believes the chair miraculously healed itself, so Rachels keeps the new chair. But Joey is jealous, so he breaks ""his"" chair so he can have Rachel's. Mr. and Mrs. Geller are selling their home so Ross and Monica go to pick up their childhood things. Ross's are fine, but Monica's have been ruined by flood water. To make it up to her, Mr. Geller gives her his Porsche. Phoebe takes a job as a telemarketer and her first contact (Earl) doesn't want to buy anything because he's planning to kill himself. Phoebe convinces him to keep living.";The One Where Rosita Dies;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTRwwnmqXCPQEAAClU;TV-PG;21 min;7;Story by : Ellen Plummer & Sherry BilsingTeleplay by : Brian Buckner & Sebastian Jones;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,060237103;0;0;0;0;8,4;1;0;0,097725088;0;0;0,124319128;0,187119513;0,138096764;0;0,157000961;0;22,24
8/2/2001;Ben Weiss;14;"Rachel's struggles with turning thirty prompt the rest of the gang to remember they're thirtieth birthdays. Monica got drunk just before her surprise party; Phoebe tried to reconcile with Ursula and found out she was actually 31; Ross bought a sportscar, but couldn't get it out of it's parking spot; Chandler just turned 30; Joey cried and blamed God. Rachel decides that in order to accomplish her goals in life, she needs to find the man she's going to marry. So she breaks up with Tag.";The One Where They All Turn Thirty;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTZQk0dqXCPQEAACnL;TV-PG;21 min;7;Story by : Vanessa McCarthyTeleplay by : Ellen Plummer & Sherry Bilsing;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,153252033;0;0;0;0;8,6;1;0;0,085772358;1;0;0,127235772;0,165853659;0,259756098;0;0,091869919;0;22,4
15/2/2001;Kevin S. Bright;15;While arranging the wedding, Monica and Chandler learn that Ross has a surprise in store: He's planning to play the bagpipes. His playing leaves much to be desired. Joey's comatose character on Days of Our Lives gets a brain transplant from the dying star, so he goes to her for advice. Rachel and Phoebe find a cell phone left behind by a cute guy, and wait for him to call so they can make a date with him. Unfortunately, the cell phone really belongs to the cute guy's elderly boss.;The One with Joey's New Brain;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTZQ8LxaXCPQEAACnh;TV-PG;21 min;7;Story by : Sherry Bilsing & Ellen PlummerTeleplay by : Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,056931489;0;0;0;0;8,4;0;0;0,208427147;0;0;0,077195240;0,132840142;0,205853972;0;0,069797362;0;21,75
22/2/2001;David Schwimmer;16;Rachel watches Ben while Ross has a meeting, and she teaches him all about practical jokes. Ross doesn't like it, but he eventually turns the tables on Rachel. Chandler and Monica try to find a minister for their wedding, but don't like their options. They decide to let Joey (who's being ordained over the Internet) perform the ceremony. Monica gives Phoebe some pills for her headache. When Phoebe finds out about the possible side-effects, she fears the worst. While discussing how they first got together in London, Chandler finds out that on the fateful night when Monica first came to his hotel room, she had been planning to hook up with Joey. Phoebe can't help wondering what things would have been like if Joey and Monica ended up together, prompting an alternate-storyline flash-forward of Monica cooking lots of fried food for a very fat Joey.;The One with the Truth About London;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbULQ1G3ZuAuwEAACp8;TV-PG;22 min;7;Story by : Brian Buckner & Sebastian JonesTeleplay by : Zachary Rosenblatt;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;1;1;0,179373441;0;0;0;0;8,7;0;0;0,224008872;0;0;0,146936512;0,090102578;0,199334627;0;0,116717494;0;21,22
15/3/2001;Kevin S. Bright;17;While searching for the right wedding dress, Monica meets Megan, another woman engaged to be married. Monica tells her about a great wedding dress sale the next day. Not only do they both go to the sale, they both grab the same gown. After a brief struggle, Monica previals. However, Megan books the band the Monica and Chandler want for their wedding, and blackmails Monica into returning the dress. Ross and Joey both meet and begin dating a pretty woman who is moving into the neigborhood. Once they find out that they're both dating the same woman, the competition gets fierce. Chandler, Ross, and Joey give themselves facials for their T-zones.;The One with the Cheap Wedding Dress;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUJAEqOZuAuwEAACph;TV-PG;21 min;7;Story by : Brian Buckner & Sebastian JonesTeleplay by : Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,141295863;0;0;0;0;8,4;0;0;0,212334114;0;0;0,176814988;0,053473849;0,060499610;0;0,230288837;0;20,84
29/3/2001;Gary Halvorson;18;"Joey gets nominated for a ""Soapie"" award for his return as Drake Ramoray in Days of Our Lives. He loses, but he steals a trophy from one of his costars (Jessica) who doesn't appreciate it. Rachel, Phoebe, and Joey practice receiving awards. Ross makes Dinosaur sounds for his class. A male student (Ned) reveals he's in love with Ross, claiming that's why he's doing so poorly in class. Ross sympathizes and decides to change Ned's grade for the better, until he finds out it's just a scam. Phoebe's new romance with Jake makes Monica realize that once she's married, she'll never have another ""first kiss"" or be with anyone else.";The One with Joey's Award;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTZQtDD8PCwwEAACbY;TV-PG;21 min;7;Story by : Sherry Bilsing & Ellen PlummerTeleplay by : Brian Boyle;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,042117033;0;0;0;0;8,4;0;0;0,197167350;0;0;0,185613120;0,148341409;0,155423034;0;0,152441297;0;17,81
19/4/2001;Gary Halvorson;19;"Joey is up for a leading role in a movie, but the director is looking for an uncircumcized male to do a nude scene. Joey claims he's not circumcized, and then Monica helps him by making a variety of attachments to choose from. (He chooses Silly Putty.) But the piece falls off during Joey's final audition. Rachel and Phoebe realize they're expected to throw Monica a bridal shower, so they quickly put one together. Ross and Monica's cousin Cassie comes to visit for a few days. She's so drop-dead gorgeous that Chandler can't stop staring; Ross makes a move on her; and Phoebe considers her options as well.";The One with Ross and Monica's Cousin;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbToQqLS8PCwwEAACfb;TV-PG;21 min;7;Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,038971161;0;0;0;0;8,7;0;0;0,208106002;0;0;0,218628215;0,116134061;0,144193297;0;0,123148870;0;16,55
26/4/2001;Gary Halvorson;20;"Rachel runs into a former college sorority sister (Melissa) with whom she made out once, while drunk. Melissa claims not to remember the event, until Rachel kisses her again (just to prove a point); then Melissa reveals she's been in love with Rachel ever since. Monica discovers Joey has invited his parents to the wedding, so she has to re-arrange the guest seating. Chandler and Ross get celebrity tuxedos through Rachel at Ralph Lauren, but Chandler doesn't want Ross's Batman tux to out-shine his 007 tux.";The One with Rachel's Big Kiss;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTgww536XCPQEAACpj;TV-PG;21 min;7;Scott Silveri & Shana Goldberg-Meehan;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,133192389;0;0;0;1;8,4;0;0;0,179704017;0;0;0,154334038;0,057082452;0,266032417;0;0,058844257;0;16,3
3/5/2001;Gary Halvorson;21;Monica and Chandler each attempt to write their wedding vows, but both have difficulty. Their friends try to help by reminding them of their pasts together, which we see in the form of flashbacks from previous episodes.;The One with the Vows;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUOAAlQcPCwwEAACjh;TV-PG;21 min;7;Doty Abrams;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,280862781;0;0;0;0;7,5;0;0;0,134924277;0;0;0,221202386;0,159247361;0,119320789;0;0,083524553;0;15,65
10/5/2001;Kevin S. Bright & Gary Halvorson;22;"Rachel finds out she's the only one whom Monica doesn't let drive the Porsche; when Ross has the keys she steals them and takes Ross for a joy-ride. Chandler reveals that he hasn't invited his Dad to the wedding; Monica arranges a trip to Las Vegas, where his father performs, so they can reconcile. Joey discovers that Phoebe's boyfriend (Jake) is wearing Phoebe's underwear; Phoebe tell's Joey that it's a sign that Jake is secure in his masculinity. Joey decides to try it out, but takes it a bit too far.";The One with Chandler's Dad;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTjQxLeJuAuwEAACkx;TV-PG;21 min;7;Story by : Gregory S. MalinsTeleplay by : Brian Buckner & Sebastian Jones;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,197494781;0;0;0;0;8,4;0;0;0,141544885;0;0;0,128601253;0,088935282;0,137369520;0;0,151148225;0;17,23
17/5/2001;Kevin S. Bright;23;"In preparation for the wedding, Ross has the ""big brother"" talk with Chandler, telling him that if he ever hurts Monica, he'll kick Chandler's ass. This amuses everybody. Monica stresses that Rachel will forget one of her responsibilities. Joey gets a part in a World War I movie (Over There), with an actor (Richard) who teaches him that great acting means enunciation, and enunciation means you spit. The wedding rehearsal dinner is held; Chandler's parents feign civility. Chandler freaks out about becoming ""the Bings"" and disappears; Ross goes to look for him. The Geller parents stop by the coffee shop; Mrs. Geller takes a liking to Gunther. While Rachel and Phoebe wonder how to keep Monica from finding out Chandler is missing, Phoebe finds a positive pregnancy test in Monica's bathroom. Joey finds out he's scheduled to work the day of the wedding.";The One with Monica and Chandler's Wedding;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbToQpkucPCwwEAACfa;TV-PG;21 min;7;Gregory S. MalinsMarta Kauffman & David Crane;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,084108199;0;0;0;1;8,9;1;0;0,131868132;1;0;0,180896027;0,086644125;0,126373626;1;0,188926458;0;30,05
17/5/2001;Kevin S. Bright;24;"Rachel and Phoebe decide to keep their knowledge of Monica's pregnancy a secret. Joey tries to get out of filming, but can't. He only has one scene to do, but it drags on all day because the star is drunk. Ross and Phoebe find Chandler at his office and convince him to come back, one step at a time. Rachel stalls Monica, but is just about to reveal that Chandler is missing when Ross and Phoebe return with him. Joey still can't leave the set, so Rachel finds another minister, a Greek Orthodox Priest. Chandler is still a bit flighty, but then he overhears Phoebe mention Monica's pregnancy, and that brings him back to reality. Joey kidnaps the star so he can leave the set, and barely makes it to the ceremony in time. Chandler tells Monica he knows about the baby; but she tells him there is none. Unbeknown to everybody, Rachel is apparently the pregnant one.";The One with Monica and Chandler's Wedding;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTgwsn5aXCPQEAACpf;TV-PG;21 min;7;Gregory S. MalinsMarta Kauffman & David Crane;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,165803109;0;0;0;0;9,2;1;0;0,176962933;1;0;0,107214029;0,105619769;0,147070546;1;0,174172977;0;30,05
27/9/2001;Kevin S. Bright;1;"After everyone finds out Monica is not pregnant, much of the wedding reception is spent figuring out who is. Phoebe pretends it's her, to cover for Rachel, but Monica realizes the truth. Chandler surprises Monica by announcing he's been taking dancing lessons; but his wedding shoes are so slippery, he can't dance. Joey changes out of his film costume, but all he can find is a tennis outfit. Mrs. Bing's date is a Broadway producer, and Joey goes way too far trying to impress him. Ross changes the seating arrangements to be nearer a pretty woman (Mona), but ends up at the kids table instead. Each attempt to dance with Mona is foiled by dance requests by the female children. To impress Mona with his sweetness, he lets them stand on his feet while dancing. Rachel takes another pregnancy test to be sure; it's positive, but first Phoebe tells her it's negative, so she has a chance to realize how she really feels. Joey has freakishly tiny feet.";The One After 'I Do';;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTRwtaMqXCPQEAAClQ;TV-PG;22 min;8;David Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,087837838;0;0;0;0;8,7;1;0;0,177662957;0;0;0,164149444;0,122019078;0,153020668;0;0,148251192;0;31,7
